wav_filename,wav_filesize,transcript
common_voice_tr_18362875.wav,148268,merkez bankasının başlıca amacı düşük enflasyon
common_voice_tr_19531754.wav,183596,fakat antolojiler yoğun şekilde tanıtıldı
common_voice_tr_19531756.wav,169004,bunun ne bize ne de müşterilere faydası var
common_voice_tr_19531758.wav,181292,yunan uzmanlar robotlu cerrahiyi tartışıyorlar
common_voice_tr_19531759.wav,171308,çoğu için bunlar hiçbir zaman yaşanmadı
common_voice_tr_19531761.wav,92204,zaman geldi
common_voice_tr_19531763.wav,224300,pekin'de sırbistan'ı doksan bir sporcu temsil edecek
common_voice_tr_17586430.wav,134444,nasıl küreselleşmeli
common_voice_tr_17586429.wav,166700,temel sorumlu onlar
common_voice_tr_17586432.wav,171308,okul en başından beri zararına çalışıyor
common_voice_tr_17586433.wav,170540,bu da generalin yakalanmasını güçleştiriyor
common_voice_tr_17586440.wav,108332,pek çok kişi buna katılmıyor
common_voice_tr_17586439.wav,177452,programın toplam değeri yüz bir milyon avro
common_voice_tr_17586443.wav,149036,burası güvenli bir yer izlenimi veriyor
common_voice_tr_17413227.wav,138284,ancak kimileri bu açıklamaya şüpheyle yaklaşıyor
common_voice_tr_17413228.wav,117548,balkanlar'da değişim rüzgarları mı esiyor
common_voice_tr_17413230.wav,94508,çalışmalar devam etmeli
common_voice_tr_17413229.wav,113708,yapı osmanlı temaları da taşıyor
common_voice_tr_17413231.wav,102188,bu hareket bir şok etkisi yarattı
common_voice_tr_17413232.wav,99884,bu yaklaşıma katılıyor musunuz
common_voice_tr_17413233.wav,103724,etkinlik yirmi dokuz kasım'a kadar sürecek
common_voice_tr_17413236.wav,115244,birçok blogcu adaylığın olumlu olduğuna inanıyor
common_voice_tr_17413235.wav,115244,nastase yenilgiyi pazartesi günü kabullendi
common_voice_tr_17413234.wav,115244,etkinliğe on sekiz ülkeden otuz altı şarkıcı katıldı
common_voice_tr_18004579.wav,176684,prosedürleri ve proje seçim kriterlerini gevşetmeyi düşündünüz mü
common_voice_tr_18004580.wav,149804,artık bu kesinlikle kader maçı olacak
common_voice_tr_18004582.wav,79148,bu bizi mahveder
common_voice_tr_18004584.wav,119084,papulyas seçimlere rakipsiz katılıyor
common_voice_tr_18004585.wav,107564,parti içindeki güç mücadelesi devam ediyor
common_voice_tr_18004586.wav,113708,şimdiden en az üç yeni belediye kurulmuş durumda
common_voice_tr_18004587.wav,99884,gıda fiyatları yüksek
common_voice_tr_18004583.wav,88364,ancak sonuçları kimse inkar edemez
common_voice_tr_19999236.wav,149804,tek bir grev bile olmadı
common_voice_tr_19999237.wav,142124,kabinede on dokuz bakan bulunuyor
common_voice_tr_19999238.wav,162092,papulyas seçimlere rakipsiz katılıyor
common_voice_tr_19999240.wav,136748,sırada diğer kamu işletmeleri var
common_voice_tr_19999271.wav,174380,bu faaliyetleri bulgar uyruklular destekliyordu
common_voice_tr_19999275.wav,140588,bu olay yirmi iki mayıs'ta gerçekleşti
common_voice_tr_19999277.wav,124460,bunların ikisi de mümkün değil
common_voice_tr_19999280.wav,159020,hakkari'de oy verme oranı yüzde altıda kaldı
common_voice_tr_19999283.wav,96812,biz kaç kişiyiz
common_voice_tr_17353917.wav,159788,romen analistler ise satır aralarını okuyorlar
common_voice_tr_17353945.wav,122156,projeyi iki hükümet de finanse edecek
common_voice_tr_17353954.wav,127532,bu da kısa ve orta vadeli bir süreç alacaktır
common_voice_tr_19001691.wav,140588,hepsi de hasta adamlar çocuklar ve yaşlılardı
common_voice_tr_19001689.wav,132908,kütle kaşıktan ayrılmaya başlayana dek kavurun
common_voice_tr_19001700.wav,117548,sonuçların beş aralık'ta belli olması bekleniyor
common_voice_tr_19001693.wav,144428,yüz binlerce insan tasarruflarını kaybetti
common_voice_tr_19001702.wav,136748,bazı durumlarda maaşlar yüzde doksan arttı
common_voice_tr_19001704.wav,115244,benzer talepler hırvat azınlığından da geliyor
common_voice_tr_17525306.wav,112172,milletvekili sayısı yüz yirmiden yüz otuz üçe çıkacak
common_voice_tr_17525308.wav,128300,planlanan filtreleme sistemi sansür anlamına mı geliyor
common_voice_tr_17525310.wav,169772,sırbistan'ın tek yolcu otomobili üreticisini daha parlak günler mi bekliyor
common_voice_tr_17525312.wav,91436,türkiye bir polis devleti mi
common_voice_tr_17525325.wav,82220,fakat bu umutlar boşa çıktı
common_voice_tr_17525326.wav,101420,bir tavayı yağ veya terayağıyla yağlayın
common_voice_tr_17525328.wav,106028,konsere yunan ve yabancı siyasi isimler katıldı
common_voice_tr_18043240.wav,176684,krstiç kırk altı yıl hapis cezasına çarptırıldı
common_voice_tr_18043258.wav,114476,bize büyük sorumluluk düşüyor
common_voice_tr_18043239.wav,214316,davetler iki bin dokuz yılında üyelik anlamına gelebilir
common_voice_tr_18043260.wav,135980,traykovski evli ve iki çocuk babasıydı
common_voice_tr_18043309.wav,110636,ancak hükümet bunu kabul etmedi
common_voice_tr_18043262.wav,119084,cinayet kamuoyunu şiddetle sarstı
common_voice_tr_18043308.wav,103724,hileler yapıldı
common_voice_tr_18043311.wav,140588,kodra seksen sekiz yaşındaydı
common_voice_tr_17524944.wav,103724,o da çok iyi bir oyuncu olacak
common_voice_tr_17524946.wav,111404,eski tesis sadece yirmi kişi alıyordu
common_voice_tr_17524951.wav,111404,film yapımcıları da bu noktadan hareket ediyor
common_voice_tr_17524952.wav,122924,bir ülke için otoyol insanın damarları gibidir
common_voice_tr_17524960.wav,102188,karadağ bir kültür başkenti mi olacak
common_voice_tr_17524958.wav,90668,bu yokuş yukarı bir tırmanış olacak
common_voice_tr_19596396.wav,116780,ancak gazete başka ayrıntı vermedi
common_voice_tr_17524963.wav,96044,sizin bu konudaki tutumunuz nedir
common_voice_tr_19596400.wav,134444,ancak bu meclisin yetkileri tırpanlanacak
common_voice_tr_19596398.wav,131372,araç çarpışmanın etkisiyle dümdüz olmuştu
common_voice_tr_19596408.wav,120620,proje iki bin on yılında tamamlanacak
common_voice_tr_19596422.wav,81452,romanya bin icat sundu
common_voice_tr_19596423.wav,97580,pek çoğu tekbir getirdi
common_voice_tr_19596426.wav,122156,şimdiyse elli altı sandalyesi olacak
common_voice_tr_18070032.wav,175148,un su ve tuzu karıştırın
common_voice_tr_18070033.wav,175148,orada bizi hiç iyi bir şey beklemiyor
common_voice_tr_18070034.wav,213548,veriler iki bin sekiz yılının ilk üç ayını kapsıyor
common_voice_tr_18070058.wav,136748,ama sonra pazarlık başlıyordu
common_voice_tr_18070055.wav,109868,armagedon küsmüş
common_voice_tr_18070065.wav,130604,yasa beş yıl süreyle geçerli olacak
common_voice_tr_18070059.wav,222764,konsey çok sayıda somut tavsiyede de bulundu
common_voice_tr_17529071.wav,117548,sizlere yatırım yapıyoruz
common_voice_tr_17529075.wav,130604,ancak karamanlis bu olasılığı dışladı
common_voice_tr_17529072.wav,117548,erdoğan karara şüpheci yaklaştı
common_voice_tr_17529074.wav,153644,blog yazarları ise konuya şüpheyle yaklaşıyor
common_voice_tr_17529101.wav,138284,dinarın devaluasyonu ise bir diğer alternatif
common_voice_tr_17529104.wav,113708,fakat liberal demokrasiler bile tek parça değil
common_voice_tr_17529105.wav,76844,değişen tek şey teknoloji
common_voice_tr_17529127.wav,80684,fakat bu durum değişmek üzere
common_voice_tr_17529126.wav,122924,sizce diplomatik ilişkiler ne zaman kurulur
common_voice_tr_17529128.wav,107564,çoğu için bunlar hiçbir zaman yaşanmadı
common_voice_tr_17529130.wav,69164,bravo sırbistan
common_voice_tr_18192783.wav,121388,kavga stadyumdan sokaklara taştı
common_voice_tr_18192786.wav,155948,bu oran son on altı yılın en düşük oranı
common_voice_tr_18192787.wav,163628,sırbistan'ın yatırım avantajı işçilikte yatıyor
common_voice_tr_18192788.wav,134444,festivale tüm dünyadan elli film katılıyor
common_voice_tr_18192785.wav,106028,kaderimizi elimize almalıyız
common_voice_tr_18192790.wav,119084,kanyon ve etrafındaki dağlar çok güzel
common_voice_tr_18192789.wav,129068,siyasi krizin sona ermesine daha çok var
common_voice_tr_18192792.wav,142124,interliber büyük başarı elde etti
common_voice_tr_18192793.wav,119084,sizce kültür birleştirici bir unsur mu
common_voice_tr_18192794.wav,121388,ancak ilk yıl boyunca not verilmeyecek
common_voice_tr_18192797.wav,194348,bu katılım hangi koşullarda olacak ve ne zamana kadar devam edecek
common_voice_tr_18192795.wav,134444,yerel ekonomi de bu gerçeğin darbesini hissetti
common_voice_tr_18192796.wav,113708,koşuya beş yüzün üzerinde atlet katıldı
common_voice_tr_19904705.wav,261164,eğitim sürekli bir çaba ve reform gerektirir
common_voice_tr_19904706.wav,164396,krstiç kırk altı yıl hapis cezasına çarptırıldı
common_voice_tr_19904709.wav,123692,ancak resmi bir ateşkes anlaşması yapılmadı
common_voice_tr_19904710.wav,128300,sonunda hırvatistan bu fikri rafa kaldırdı
common_voice_tr_19904712.wav,135980,karadağ parlamentosu da büyük bir destek verdi
common_voice_tr_19904714.wav,118316,bakanlık da buna katılıyor
common_voice_tr_19904717.wav,126764,pek çok alanda da değişiklik yapılması gerekiyor
common_voice_tr_19904718.wav,116012,bu senaryo henüz gerçekleşmedi
common_voice_tr_17525264.wav,167468,uluslararası toplum fikre karşı çıktı
common_voice_tr_19904719.wav,115244,bu işbirliğine dayalı bir ortaklık mı
common_voice_tr_17525269.wav,171308,bu sefer en ucuz bilet otuz beş avro civarında olacak
common_voice_tr_17525268.wav,213548,kanıt olmazsa bir ülke kendi tarihine nasıl sahip olabilir ki
common_voice_tr_17525270.wav,98348,dev farklar yaratabilirsiniz
common_voice_tr_17525272.wav,96044,bu kişilerin banka hesapları donduruldu
common_voice_tr_17525274.wav,161324,bugün sırbistan'da otuz kadar ulusal banka var
common_voice_tr_17525275.wav,136748,bir ülke için otoyol insanın damarları gibidir
common_voice_tr_17525276.wav,132908,klasik müzik etkinliği otuz ağustos'ta sona erecek
common_voice_tr_17345298.wav,202796,son birkaç yılda nasıl bir değişim oldu
common_voice_tr_17345299.wav,152108,çantaları taşıyamayacakları kadar ağırdı
common_voice_tr_17345301.wav,131372,hazırlıklar sekiz yıldan uzun sürdü
common_voice_tr_17345302.wav,154412,sebeplerden biri uluslararası endişe
common_voice_tr_17345303.wav,144428,sırbistan ve karadağ sıralamaya alınmadı
common_voice_tr_17345304.wav,114476,krivokapiç ise talebi reddetti
common_voice_tr_17345306.wav,100652,yine de hakem kararları bir felaketti
common_voice_tr_17345309.wav,111404,ankete katılan herkese teşekkür ederiz
common_voice_tr_17345310.wav,84524,bu olay ilk değildi
common_voice_tr_17345311.wav,89132,liderlik etme zamanınız geldi
common_voice_tr_17345566.wav,82988,adaylar kasım ayı başlarında duyurulacak
common_voice_tr_20062113.wav,178220,vlasiç iki yüz üç santimetrelik atlayışıyla birinci oldu
common_voice_tr_20062112.wav,179756,yeni kabinede on beş bakanlık yer alacak
common_voice_tr_20064231.wav,162092,rus salatası da sevilen mezelerden biri
common_voice_tr_20064230.wav,180524,mahkeme diğer üç sanığın beraatine karar verdi
common_voice_tr_20064233.wav,135980,bu kuşak toplumu ileri taşıyabilecek mi
common_voice_tr_20064260.wav,109868,katılım oranı da diğer bir değişken
common_voice_tr_20064261.wav,104492,kredi on üç yıl vadeye sahip
common_voice_tr_18538014.wav,165164,savunma harcamalarının da kısılması planlanıyor
common_voice_tr_20064263.wav,121388,başbakan bu girişimi bizzat destekliyor
common_voice_tr_18538015.wav,138284,projenin üç ay içinde hazır olması bekleniyor
common_voice_tr_18538018.wav,140588,gündemde karşılıklı siyasi işbirliği de yer aldı
common_voice_tr_18538044.wav,142892,acaba taraflardan hangisi diğeri üzerinde etkili oluyor
common_voice_tr_18538048.wav,109100,ancak halkın bazı yorumları var
common_voice_tr_18538047.wav,152876,kıbrıs bin dokuz yüz elli dokuzda bağımsız bir cumhuriyet olmuştur
common_voice_tr_18538076.wav,106796,konferans sekiz nisan çarşamba günü sona erdi
common_voice_tr_18538078.wav,95276,romanya'da mazot benzinden daha pahalı
common_voice_tr_18538079.wav,98348,kendimi zulme uğramış gibi hissettim
common_voice_tr_18538080.wav,111404,hırvatlar dostluk maçını iki sıfır kazandılar
common_voice_tr_17793052.wav,120620,shevchuk modern bir siyasetçi
common_voice_tr_17793054.wav,121388,fakat projenin savunucuları isyan ediyorlar
common_voice_tr_18781073.wav,122924,kanal bu talebi reddetmiş
common_voice_tr_18781074.wav,135980,muzar üç buçuk yıldır cemaatin bir üyesi
common_voice_tr_18781075.wav,149804,makedonya moskova'da düzenlenecek yirmi üç
common_voice_tr_18781076.wav,136748,kampanyalar on beş haziran'da başladı
common_voice_tr_18781077.wav,109868,sizi bu iş için birileri mi tavsiye etti
common_voice_tr_18781104.wav,130604,bilgilerin sızmamasını nasıl sağlıyorsunuz
common_voice_tr_18781106.wav,118316,proje haziran ayına kadar tamamlanacak
common_voice_tr_18781107.wav,129068,tüm bunlar ülkeye çok olumsuz olarak yansıyor
common_voice_tr_17412921.wav,126764,belgrad şehir merkezindeki bir sokak kafeteryası
common_voice_tr_17412922.wav,96044,mladiç'le hiçbir zaman iyi anlaşamadı
common_voice_tr_17412954.wav,111404,orijinalin aksine kıyafetler çıkarılmadı
common_voice_tr_17412955.wav,96812,yarışmaya otuz beş genç sanatçı katıldı
common_voice_tr_17412957.wav,82220,bu süreç de yıllar alabiliyor
common_voice_tr_17412958.wav,96044,sergi on beş gün süreyle açık kalacak
common_voice_tr_17412972.wav,127532,ab planın uygulanmasına nezaret etmeyi bekliyor
common_voice_tr_17412971.wav,85292,gerisiyse satışa çıkarılacak
common_voice_tr_17412975.wav,108332,o olaydan beri çalışmalar askıya alındı
common_voice_tr_17348066.wav,148268,kolaylık karadağ'ın değerlerinden biri
common_voice_tr_17348071.wav,134444,belgrad makamları ise bunu reddettiler
common_voice_tr_17348068.wav,169004,ancak organize suç suçundan aklandı
common_voice_tr_17348073.wav,172844,sizce bu yükümlülüğün yerine getirilme tarzı tatmin edici düzeyde mi
common_voice_tr_17348075.wav,109868,gezinin bir sonraki durağı ise sofya
common_voice_tr_17348076.wav,132908,ap milletvekilleri beş yılda bir seçiliyorlar
common_voice_tr_17348082.wav,117548,konser günü tek sorun hava durumu değildi
common_voice_tr_17348078.wav,169004,o zamandan bu yana da hastalık yayıldı
common_voice_tr_17348080.wav,84524,jokiç ise iddiayı yalanladı
common_voice_tr_17348085.wav,129068,grup bis için sahneye iki defa geri geldi
common_voice_tr_17348084.wav,126764,bu kriz bir mali krizin sınırlarını aşmıştır
common_voice_tr_19028757.wav,149036,bu perşembe tekrar biraraya gelecekler
common_voice_tr_19028758.wav,139820,müzakerelerde uluslararası varlık da gerekli
common_voice_tr_19028759.wav,125996,yerel basın haberi müjdeledi
common_voice_tr_19028760.wav,167468,birlik ekonomik milliyetçilik konusuna nasıl yaklaşmalı
common_voice_tr_19028762.wav,141356,diğer uzmanlar da benzer kaygılar taşıyor
common_voice_tr_19028763.wav,92204,biz kaç kişiyiz
common_voice_tr_19028772.wav,107564,rinor bu argümana yanıt veriyor
common_voice_tr_19028764.wav,103724,anketler sonuç vermiyor
common_voice_tr_19028765.wav,100652,bunu on iki yıldır yapıyorum
common_voice_tr_19028773.wav,119852,en az yirmi kişi donarak hayatını yitirdi
common_voice_tr_19028775.wav,152876,düşüş bir noktada yüzde altı virgül yediye ulaştı
common_voice_tr_19028774.wav,138284,ancak bu kağıdın içeriği sorunlu
common_voice_tr_18280238.wav,147500,turnuvanın başında oyun kalitesi düşüktü
common_voice_tr_18280239.wav,135980,sefer yaklaşık on dakika sürecek
common_voice_tr_18280181.wav,127532,bu temel bir hak
common_voice_tr_18280241.wav,122156,ancak satış pürüzsüz gerçekleşmedi
common_voice_tr_18280240.wav,129068,onlar arasında annesi ve babası da vardı
common_voice_tr_18289321.wav,218156,bu ne derece zor oldu ve kosova makamlarının bu davalardaki işbirliği nasıldı
common_voice_tr_18280248.wav,135980,ancak mahkemede sessiz savunma yapmayı seçti
common_voice_tr_18289322.wav,104492,ara sıra iş buluyorum
